gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1203402433	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS298545886	Animalia	Chordata	Aves	Falconiformes	Falconidae	Caracara	Caracara plancus		SPECIES	Caracara plancus (J.F.Miller, 1777)	Caracara plancus		AR	Quebrada Las Totoritas	San Juan	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.722801	-67.43176							2014-10-12	12	10	2014	2480989	2480989	HUMAN_OBSERVATION	CLO	EBIRD	OBS298545886				CC_BY_4_0		obsr544102			2025-11-05T07:42:42.867Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1203402423	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS298545898	Animalia	Chordata	Aves	Columbiformes	Columbidae	Patagioenas	Patagioenas maculosa		SPECIES	Patagioenas maculosa (Temminck, 1813)	Patagioenas maculosa		AR	Quebrada Las Totoritas	San Juan	PRESENT	8	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.722801	-67.43176							2014-10-12	12	10	2014	2495335	2495335	HUMAN_OBSERVATION	CLO	EBIRD	OBS298545898				CC_BY_4_0		obsr544102			2025-11-05T07:43:28.681Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1203402422	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS298545880	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columbina	Columbina picui		SPECIES	Columbina picui (Temminck, 1813)	Columbina picui		AR	Quebrada Las Totoritas	San Juan	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.722801	-67.43176							2014-10-12	12	10	2014	2495865	2495865	HUMAN_OBSERVATION	CLO	EBIRD	OBS298545880				CC_BY_4_0		obsr544102			2025-11-05T07:43:45.921Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1203402421	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS298545875	Animalia	Chordata	Aves	Passeriformes	Rhinocryptidae	Rhinocrypta	Rhinocrypta lanceolata		SPECIES	Rhinocrypta lanceolata (I.Geoffroy Saint-Hilaire, 1832)	Rhinocrypta lanceolata		AR	Quebrada Las Totoritas	San Juan	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.722801	-67.43176							2014-10-12	12	10	2014	2491022	2491022	HUMAN_OBSERVATION	CLO	EBIRD	OBS298545875				CC_BY_4_0		obsr544102			2025-11-05T07:44:01.513Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1203402420	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS298545870	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis frontalis		SPECIES	Synallaxis frontalis Pelzeln, 1859	Synallaxis frontalis		AR	Quebrada Las Totoritas	San Juan	PRESENT	9	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.722801	-67.43176							2014-10-12	12	10	2014	2484977	2484977	HUMAN_OBSERVATION	CLO	EBIRD	OBS298545870				CC_BY_4_0		obsr544102			2025-11-05T07:41:04.310Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1203402418	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS298545876	Animalia	Chordata	Aves	Passeriformes	Polioptilidae	Polioptila	Polioptila dumicola		SPECIES	Polioptila dumicola (Vieillot, 1817)	Polioptila dumicola		AR	Quebrada Las Totoritas	San Juan	PRESENT	8	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.722801	-67.43176							2014-10-12	12	10	2014	2487593	2487593	HUMAN_OBSERVATION	CLO	EBIRD	OBS298545876				CC_BY_4_0		obsr544102			2025-11-05T07:41:40.739Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1203402410	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS298545892	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Cyanoloxia	Cyanoloxia brissonii		SPECIES	Cyanoloxia brissonii (Lichtenstein & Mhc, 1823)	Cyanoloxia brissonii		AR	Quebrada Las Totoritas	San Juan	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.722801	-67.43176							2014-10-12	12	10	2014	9555348	9555348	HUMAN_OBSERVATION	CLO	EBIRD	OBS298545892				CC_BY_4_0		obsr544102			2025-11-05T07:41:55.860Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1203402399	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS298545874	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Saltator	Saltator aurantiirostris		SPECIES	Saltator aurantiirostris Vieillot, 1817	Saltator aurantiirostris		AR	Quebrada Las Totoritas	San Juan	PRESENT	11	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.722801	-67.43176							2014-10-12	12	10	2014	5230903	5230903	HUMAN_OBSERVATION	CLO	EBIRD	OBS298545874				CC_BY_4_0		obsr544102			2025-11-05T07:41:03.279Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1203401107	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS298545883	Animalia	Chordata	Aves	Accipitriformes	Cathartidae	Vultur	Vultur gryphus		SPECIES	Vultur gryphus Linnaeus, 1758	Vultur gryphus		AR	Quebrada Las Totoritas	San Juan	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.722801	-67.43176							2014-10-12	12	10	2014	2481907	2481907	HUMAN_OBSERVATION	CLO	EBIRD	OBS298545883				CC_BY_4_0		obsr544102			2025-11-05T07:38:22.607Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1203401103	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS298545878	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Pseudoseisura	Pseudoseisura lophotes		SPECIES	Pseudoseisura lophotes (Reichenbach, 1853)	Pseudoseisura lophotes		AR	Quebrada Las Totoritas	San Juan	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.722801	-67.43176							2014-10-12	12	10	2014	2485853	2485853	HUMAN_OBSERVATION	CLO	EBIRD	OBS298545878				CC_BY_4_0		obsr544102			2025-11-05T07:43:14.185Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1203401102	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS298545873	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus chiguanco		SPECIES	Turdus chiguanco Orbigny & Lafresnaye, 1837	Turdus chiguanco		AR	Quebrada Las Totoritas	San Juan	PRESENT	14	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.722801	-67.43176							2014-10-12	12	10	2014	2490735	2490735	HUMAN_OBSERVATION	CLO	EBIRD	OBS298545873				CC_BY_4_0		obsr544102			2025-11-05T07:42:39.372Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1203401097	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS298545888	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Microspingus	Microspingus melanoleucus		SPECIES	Microspingus melanoleucus (d'Orbigny & Lafresnaye, 1837)	Microspingus melanoleucus		AR	Quebrada Las Totoritas	San Juan	PRESENT	7	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.722801	-67.43176							2014-10-12	12	10	2014	9471539	9471539	HUMAN_OBSERVATION	CLO	EBIRD	OBS298545888				CC_BY_4_0		obsr544102			2025-11-05T07:41:41.554Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1203401096	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS298545871	Animalia	Chordata	Aves	Accipitriformes	Cathartidae	Coragyps	Coragyps atratus		SPECIES	Coragyps atratus (Bechstein, 1793)	Coragyps atratus		AR	Quebrada Las Totoritas	San Juan	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.722801	-67.43176							2014-10-12	12	10	2014	2481942	2481942	HUMAN_OBSERVATION	CLO	EBIRD	OBS298545871				CC_BY_4_0		obsr544102			2025-11-05T07:38:13.781Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1203401093	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS298545881	Animalia	Chordata	Aves	Tinamiformes	Tinamidae	Nothoprocta	Nothoprocta pentlandii		SPECIES	Nothoprocta pentlandii (G.R.Gray, 1867)	Nothoprocta pentlandii		AR	Quebrada Las Totoritas	San Juan	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.722801	-67.43176							2014-10-12	12	10	2014	2477584	2477584	HUMAN_OBSERVATION	CLO	EBIRD	OBS298545881				CC_BY_4_0		obsr544102			2025-11-05T07:40:47.776Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1203401088	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS298545877	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiarchus	Myiarchus tyrannulus		SPECIES	Myiarchus tyrannulus (Statius Muller, 1776)	Myiarchus tyrannulus		AR	Quebrada Las Totoritas	San Juan	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.722801	-67.43176							2014-10-12	12	10	2014	2483589	2483589	HUMAN_OBSERVATION	CLO	EBIRD	OBS298545877				CC_BY_4_0		obsr544102			2025-11-05T07:39:11.056Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1203401080	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS298545896	Animalia	Chordata	Aves	Falconiformes	Falconidae	Falco	Falco sparverius		SPECIES	Falco sparverius Linnaeus, 1758	Falco sparverius		AR	Quebrada Las Totoritas	San Juan	PRESENT	7	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.722801	-67.43176							2014-10-12	12	10	2014	9685907	9685907	HUMAN_OBSERVATION	CLO	EBIRD	OBS298545896				CC_BY_4_0		obsr544102			2025-11-05T07:38:13.220Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1203401072	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS298545894	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Catamenia	Catamenia analis		SPECIES	Catamenia analis (d'Orbigny & Lafresnaye, 1837)	Catamenia analis		AR	Quebrada Las Totoritas	San Juan	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.722801	-67.43176							2014-10-12	12	10	2014	2491185	2491185	HUMAN_OBSERVATION	CLO	EBIRD	OBS298545894				CC_BY_4_0		obsr544102			2025-11-05T07:43:37.869Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1203401055	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS298545890	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Upucerthia	Upucerthia certhioides		SPECIES	Tarphonomus certhioides (d'Orbigny & Lafresnaye, 1838)	Tarphonomus certhioides		AR	Quebrada Las Totoritas	San Juan	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.722801	-67.43176							2014-10-12	12	10	2014	7340653	2485174	HUMAN_OBSERVATION	CLO	EBIRD	OBS298545890				CC_BY_4_0		obsr544102			2025-11-05T07:40:59.578Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1194146177	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS279123043	Animalia	Chordata	Aves	Columbiformes	Columbidae	Patagioenas	Patagioenas maculosa		SPECIES	Patagioenas maculosa (Temminck, 1813)	Patagioenas maculosa		AR	Quebrada Las Totoritas, Agua Cercada, Valle Fértil, San Juan	San Juan	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.746557	-67.48627							2014-10-12	12	10	2014	2495335	2495335	HUMAN_OBSERVATION	CLO	EBIRD	OBS279123043				CC_BY_4_0		obsr428926			2025-11-05T07:42:39.706Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1194146172	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS279123058	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Saltator	Saltator aurantiirostris		SPECIES	Saltator aurantiirostris Vieillot, 1817	Saltator aurantiirostris		AR	Quebrada Las Totoritas, Agua Cercada, Valle Fértil, San Juan	San Juan	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.746557	-67.48627							2014-10-12	12	10	2014	5230903	5230903	HUMAN_OBSERVATION	CLO	EBIRD	OBS279123058				CC_BY_4_0		obsr428926			2025-11-05T07:42:21.827Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1194146171	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS279123050	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Xolmis	Xolmis irupero		SPECIES	Xolmis irupero (Vieillot, 1823)	Xolmis irupero		AR	Quebrada Las Totoritas, Agua Cercada, Valle Fértil, San Juan	San Juan	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.746557	-67.48627							2014-10-12	12	10	2014	2482747	2482747	HUMAN_OBSERVATION	CLO	EBIRD	OBS279123050				CC_BY_4_0		obsr428926			2025-11-05T07:38:07.443Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1194146169	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS279123060	Animalia	Chordata	Aves	Accipitriformes	Cathartidae	Cathartes	Cathartes aura		SPECIES	Cathartes aura (Linnaeus, 1758)	Cathartes aura		AR	Quebrada Las Totoritas, Agua Cercada, Valle Fértil, San Juan	San Juan	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.746557	-67.48627							2014-10-12	12	10	2014	2481930	2481930	HUMAN_OBSERVATION	CLO	EBIRD	OBS279123060				CC_BY_4_0		obsr428926			2025-11-05T07:41:28.373Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1194146167	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS279123046	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columbina	Columbina picui		SPECIES	Columbina picui (Temminck, 1813)	Columbina picui		AR	Quebrada Las Totoritas, Agua Cercada, Valle Fértil, San Juan	San Juan	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.746557	-67.48627							2014-10-12	12	10	2014	2495865	2495865	HUMAN_OBSERVATION	CLO	EBIRD	OBS279123046				CC_BY_4_0		obsr428926			2025-11-05T07:38:20.668Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1194146166	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS279123048	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Knipolegus	Knipolegus aterrimus		SPECIES	Knipolegus aterrimus Kaup, 1853	Knipolegus aterrimus		AR	Quebrada Las Totoritas, Agua Cercada, Valle Fértil, San Juan	San Juan	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.746557	-67.48627							2014-10-12	12	10	2014	9403898	9403898	HUMAN_OBSERVATION	CLO	EBIRD	OBS279123048				CC_BY_4_0		obsr428926			2025-11-05T07:41:23.922Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1194146165	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS279123053	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Myiopsitta	Myiopsitta monachus		SPECIES	Myiopsitta monachus (Boddaert, 1783)	Myiopsitta monachus		AR	Quebrada Las Totoritas, Agua Cercada, Valle Fértil, San Juan	San Juan	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.746557	-67.48627							2014-10-12	12	10	2014	2479407	2479407	HUMAN_OBSERVATION	CLO	EBIRD	OBS279123053				CC_BY_4_0		obsr428926			2025-11-05T07:40:59.487Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1194146164	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS279123062	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Furnarius	Furnarius rufus		SPECIES	Furnarius rufus (Gmelin, 1788)	Furnarius rufus		AR	Quebrada Las Totoritas, Agua Cercada, Valle Fértil, San Juan	San Juan	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.746557	-67.48627							2014-10-12	12	10	2014	2485821	2485821	HUMAN_OBSERVATION	CLO	EBIRD	OBS279123062				CC_BY_4_0		obsr428926			2025-11-05T07:41:27.912Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1194146162	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS279123044	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Zonotrichia	Zonotrichia capensis		SPECIES	Zonotrichia capensis (P.L.S.Müller, 1776)	Zonotrichia capensis		AR	Quebrada Las Totoritas, Agua Cercada, Valle Fértil, San Juan	San Juan	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.746557	-67.48627							2014-10-12	12	10	2014	5231103	5231103	HUMAN_OBSERVATION	CLO	EBIRD	OBS279123044				CC_BY_4_0		obsr428926			2025-11-05T07:40:24.929Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1194146161	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS279123041	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus	Molothrus bonariensis		SPECIES	Molothrus bonariensis (Gmelin, 1789)	Molothrus bonariensis		AR	Quebrada Las Totoritas, Agua Cercada, Valle Fértil, San Juan	San Juan	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.746557	-67.48627							2014-10-12	12	10	2014	2484396	2484396	HUMAN_OBSERVATION	CLO	EBIRD	OBS279123041				CC_BY_4_0		obsr428926			2025-11-05T07:38:16.227Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1194146160	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS279123059	Animalia	Chordata	Aves	Falconiformes	Falconidae	Caracara	Caracara plancus		SPECIES	Caracara plancus (J.F.Miller, 1777)	Caracara plancus		AR	Quebrada Las Totoritas, Agua Cercada, Valle Fértil, San Juan	San Juan	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.746557	-67.48627							2014-10-12	12	10	2014	2480989	2480989	HUMAN_OBSERVATION	CLO	EBIRD	OBS279123059				CC_BY_4_0		obsr428926			2025-11-05T07:43:10.896Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1194146159	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS279123045	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Cranioleuca	Cranioleuca pyrrhophia		SPECIES	Cranioleuca pyrrhophia (Vieillot, 1818)	Cranioleuca pyrrhophia		AR	Quebrada Las Totoritas, Agua Cercada, Valle Fértil, San Juan	San Juan	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.746557	-67.48627							2014-10-12	12	10	2014	2485307	2485307	HUMAN_OBSERVATION	CLO	EBIRD	OBS279123045				CC_BY_4_0		obsr428926			2025-11-05T07:39:49.020Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1194146158	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS279123054	Animalia	Chordata	Aves	Piciformes	Picidae	Colaptes	Colaptes melanochloros		SPECIES	Colaptes melanochloros (J.F.Gmelin, 1788)	Colaptes melanochloros		AR	Quebrada Las Totoritas, Agua Cercada, Valle Fértil, San Juan	San Juan	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.746557	-67.48627							2014-10-12	12	10	2014	2478272	2478272	HUMAN_OBSERVATION	CLO	EBIRD	OBS279123054				CC_BY_4_0		obsr428926			2025-11-05T07:38:23.141Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1194146157	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS279123051	Animalia	Chordata	Aves	Columbiformes	Columbidae	Zenaida	Zenaida auriculata		SPECIES	Zenaida auriculata (Des Murs, 1847)	Zenaida auriculata		AR	Quebrada Las Totoritas, Agua Cercada, Valle Fértil, San Juan	San Juan	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.746557	-67.48627							2014-10-12	12	10	2014	2495358	2495358	HUMAN_OBSERVATION	CLO	EBIRD	OBS279123051				CC_BY_4_0		obsr428926			2025-11-05T07:42:44.107Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1194146156	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS279123061	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis frontalis		SPECIES	Synallaxis frontalis Pelzeln, 1859	Synallaxis frontalis		AR	Quebrada Las Totoritas, Agua Cercada, Valle Fértil, San Juan	San Juan	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.746557	-67.48627							2014-10-12	12	10	2014	2484977	2484977	HUMAN_OBSERVATION	CLO	EBIRD	OBS279123061				CC_BY_4_0		obsr428926			2025-11-05T07:41:30.500Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1194146155	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS279123056	Animalia	Chordata	Aves	Passeriformes	Polioptilidae	Polioptila	Polioptila dumicola		SPECIES	Polioptila dumicola (Vieillot, 1817)	Polioptila dumicola		AR	Quebrada Las Totoritas, Agua Cercada, Valle Fértil, San Juan	San Juan	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.746557	-67.48627							2014-10-12	12	10	2014	2487593	2487593	HUMAN_OBSERVATION	CLO	EBIRD	OBS279123056				CC_BY_4_0		obsr428926			2025-11-05T07:38:31.293Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1194146154	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS279123065	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Piranga	Piranga flava		SPECIES	Piranga flava (Vieillot, 1822)	Piranga flava		AR	Quebrada Las Totoritas, Agua Cercada, Valle Fértil, San Juan	San Juan	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.746557	-67.48627							2014-10-12	12	10	2014	2488498	2488498	HUMAN_OBSERVATION	CLO	EBIRD	OBS279123065				CC_BY_4_0		obsr428926			2025-11-05T07:38:01.321Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1194146145	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS279123052	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus chiguanco		SPECIES	Turdus chiguanco Orbigny & Lafresnaye, 1837	Turdus chiguanco		AR	Quebrada Las Totoritas, Agua Cercada, Valle Fértil, San Juan	San Juan	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.746557	-67.48627							2014-10-12	12	10	2014	2490735	2490735	HUMAN_OBSERVATION	CLO	EBIRD	OBS279123052				CC_BY_4_0		obsr428926			2025-11-05T07:43:15.463Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1194146138	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS279123055	Animalia	Chordata	Aves	Falconiformes	Falconidae	Daptrius			GENUS	Daptrius Vieillot, 1816	Daptrius chimango		AR	Quebrada Las Totoritas, Agua Cercada, Valle Fértil, San Juan	San Juan	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.746557	-67.48627							2014-10-12	12	10	2014	2481072		HUMAN_OBSERVATION	CLO	EBIRD	OBS279123055				CC_BY_4_0		obsr428926			2025-11-05T07:40:58.795Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_MATCH_HIGHERRANK
1194146137	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS279123064	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiarchus	Myiarchus tyrannulus		SPECIES	Myiarchus tyrannulus (Statius Muller, 1776)	Myiarchus tyrannulus		AR	Quebrada Las Totoritas, Agua Cercada, Valle Fértil, San Juan	San Juan	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.746557	-67.48627							2014-10-12	12	10	2014	2483589	2483589	HUMAN_OBSERVATION	CLO	EBIRD	OBS279123064				CC_BY_4_0		obsr428926			2025-11-05T07:41:01.533Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
